aggregated_ip_ch	pisquare	0	area	STRING		Area	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Area	String									1.3							
aggregated_ip_ch	pisquare	1	region	STRING		Region	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Region	String									1.3							
aggregated_ip_ch	pisquare	2	activity	STRING		Activity	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Activity	String									1.3							
aggregated_ip_ch	pisquare	3	entity	STRING		Entity	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Entity	String									1.3							
aggregated_ip_ch	pisquare	4	macro_asset_class	STRING		Macro Asset Class	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Macro Asset Class	String									1.3							
aggregated_ip_ch	pisquare	5	caa_asset_class	STRING		CAA Asset Class	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	CAA Asset Class	String									1.3							
aggregated_ip_ch	pisquare	6	ip_asset_class	STRING		IP Asset Class	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	IP Asset Class	String									1.3							
aggregated_ip_ch	pisquare	7	averagerating	STRING		AverageRating	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	AverageRating	String									1.3							
aggregated_ip_ch	pisquare	8	instrument_ccy	STRING		Instrument ccy	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Instrument ccy	String									1.3							
aggregated_ip_ch	pisquare	9	issuer_country	STRING		Issuer Country	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Issuer Country	String									1.3							
aggregated_ip_ch	pisquare	10	strategy	STRING		Strategy	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Strategy	String									1.3							
aggregated_ip_ch	pisquare	11	year	BIGINT		Year	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Year	Integer									1.3							
aggregated_ip_ch	pisquare	12	month	STRING		Month	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Month	String									1.3							
aggregated_ip_ch	pisquare	13	period	STRING		Period	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Period	String									1.3							
aggregated_ip_ch	pisquare	14	flow	STRING		Flow	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Flow	String									1.3							
aggregated_ip_ch	pisquare	15	rate	STRING		Rate	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Rate	String									1.3							
aggregated_ip_ch	pisquare	16	amount	DECIMAL(20,3)		Amount	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Amount	Real									1.3							
aggregated_ip_ch	pisquare	17	amount_eur	DECIMAL(20,3)		Amount €	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Amount €	Real									1.3							
aggregated_ip_ch	pisquare	18	ir_duration	DECIMAL(20,3)		IR Duration	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	IR Duration	Real									1.3							
aggregated_ip_ch	pisquare	19	credit_duration	DECIMAL(20,3)		Credit Duration	manual	C-pisquare-manual	MNL_Aggregated_IP_CH_yyyymmdd_hhmmss.csv	Credit Duration	Real									1.3							
